kernel_name,strategy,level,M,N,K,target,device,compile_passed,correctness_passed,max_abs_error,mean_abs_error,latency_ms_mean,latency_ms_std,num_warmup,num_trials,tuning_time_sec,max_trials_global,max_trials_per_task,num_trials_per_iter,cost_model,task_scheduler,seed,metaschedule_work_dir,scheduled_module_path,error_type,error_message,timestamp,bad_baseline,metaschedule_database_tuning_record,metaschedule_database_workload,num_tuning_cores,post_optimization,schedule_source,target_for_tuning,target_name,generated_schedule_apply_fn,generated_schedule_path,generated_schedule_sha256,generated_search_space_entrypoint,generated_search_space_path,generated_search_space_sha256,used_fallback_schedule,experiment_id,suite_name,run_id,run_kind,benchmark_group,experiment_method,task_name,workload_name,shape,problem_size,selection_role,generation,candidate_id,parent_id,fitness_score,fitness_reason,candidate_path,prompt_path,response_path,evolution_run_dir,evolution_kind,best_fitness_score,best_fitness_reason,best_candidate_id,best_candidate_path,evolution_time_sec,evolution_history_path,evolution_best_path,num_candidates_evaluated,num_compile_failures,num_correct_candidates
matmul_tir,generated-search-space,level_2_evolved_search_space,64,64,64,llvm,cpu:0,True,True,5.7220458984375e-06,5.80748576339829e-07,0.14679866666666666,0.05360121711511989,1,3,7.5807562652044,8,,4,random,round-robin,0,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_000/work_dirs/g000_c000_seed,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_000/work_dirs/g000_c000_seed/scheduled_module.txt,,,2026-05-23T06:36:53.272788+00:00,False,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_000/work_dirs/g000_c000_seed/database_tuning_record.json,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_000/work_dirs/g000_c000_seed/database_workload.json,1,False,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_000/candidate_000_seed.py,"{""kind"":""llvm"",""tag"":"""",""keys"":[""cpu""],""num-cores"":128,""mcpu"":""generic""}",llvm,,,,generate_design_space,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_000/candidate_000_seed.py,bbe20a41fa6d59eb7d8d323fdf5cdea885647982bce13f2544e51c8ad2c8a80e,False,ckpt2_cpu_search_vs_baseline,checkpoint_2_cpu_search_vs_baseline,matmul_M64_N64_K64_llvm_level2-search,evolution,evolution_search,level2-search,matmul,matmul_tir,M64_N64_K64,262144,candidate,0,g000_c000_seed,,6.812050972306743,correct,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_000/candidate_000_seed.py,,,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search,level_2_evolved_search_space,,,,,,,,,,
matmul_tir,generated-search-space,level_2_evolved_search_space,64,64,64,llvm,cpu:0,True,True,5.7220458984375e-06,5.80748576339829e-07,0.07442433333333333,0.006274075407757086,1,3,7.769357014913112,8,,4,random,round-robin,0,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_001/work_dirs/g001_c000,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_001/work_dirs/g001_c000/scheduled_module.txt,,,2026-05-23T06:37:03.517240+00:00,False,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_001/work_dirs/g001_c000/database_tuning_record.json,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_001/work_dirs/g001_c000/database_workload.json,1,False,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_001/candidate_000.py,"{""kind"":""llvm"",""tag"":"""",""keys"":[""cpu""],""num-cores"":128,""mcpu"":""generic""}",llvm,,,,generate_design_space,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_001/candidate_000.py,2d03d1918c1f42c032dd3ea2249648083c5728e9e938f70994c9a9679710d333,False,ckpt2_cpu_search_vs_baseline,checkpoint_2_cpu_search_vs_baseline,matmul_M64_N64_K64_llvm_level2-search,evolution,evolution_search,level2-search,matmul,matmul_tir,M64_N64_K64,262144,candidate,1,g001_c000,g000_c000_seed,13.43646567206962,correct,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_001/candidate_000.py,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_001/candidate_000.prompt.txt,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_001/candidate_000.response.txt,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search,level_2_evolved_search_space,,,,,,,,,,
matmul_tir,fixed,baseline_fixed,64,64,64,llvm,cpu:0,True,True,5.7220458984375e-06,5.80748576339829e-07,0.11921280000000001,0.0016730934104227427,3,10,0.0,0,,0,,,,,,,,2026-05-23T06:39:12.240309+00:00,False,,,,,src.kernels.matmul_tir.apply_schedule_for_target,,,,,,,,,,ckpt2_cpu_search_vs_baseline,checkpoint_2_cpu_search_vs_baseline,matmul_M64_N64_K64_llvm_fixed,benchmark_suite,final_benchmark,fixed,matmul,matmul_tir,M64_N64_K64,262144,baseline,,,,,,,,,,,,,,,,,,,,
matmul_tir,metaschedule,baseline_metaschedule,64,64,64,llvm,cpu:0,True,True,5.7220458984375e-06,5.80748576339829e-07,0.0368415,0.0048195954446405564,3,10,21.4374683490023,8,,4,random,round-robin,0,results/work_dirs/metaschedule/M64_N64_K64_llvm_2026-05-23T063912.257395Z0000,results/work_dirs/metaschedule/M64_N64_K64_llvm_2026-05-23T063912.257395Z0000/scheduled_module.txt,,,2026-05-23T06:39:33.795245+00:00,False,results/work_dirs/metaschedule/M64_N64_K64_llvm_2026-05-23T063912.257395Z0000/database_tuning_record.json,results/work_dirs/metaschedule/M64_N64_K64_llvm_2026-05-23T063912.257395Z0000/database_workload.json,1,False,tvm.s_tir.meta_schedule.tir_integration.tune_tir,"{""kind"":""llvm"",""tag"":"""",""keys"":[""cpu""],""num-cores"":128,""mcpu"":""generic""}",llvm,,,,,,,,ckpt2_cpu_search_vs_baseline,checkpoint_2_cpu_search_vs_baseline,matmul_M64_N64_K64_llvm_metaschedule,benchmark_suite,final_benchmark,metaschedule,matmul,matmul_tir,M64_N64_K64,262144,baseline,,,,,,,,,,,,,,,,,,,,
matmul_tir,generated-schedule,level_1_direct_schedule,64,64,64,llvm,cpu:0,True,True,5.7220458984375e-06,5.80748576339829e-07,0.13603200000000001,4.320493798938183e-05,1,3,0.0,0,,0,,,,,,,,2026-05-23T06:39:33.950205+00:00,False,,,,,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_000/candidate_000_seed.py,,,apply_schedule,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_000/candidate_000_seed.py,bf72eb75c332a9c73931977334b4b1feea3e591e0cf7aa4e29579283df8afe0f,,,,,ckpt2_cpu_search_vs_baseline,checkpoint_2_cpu_search_vs_baseline,matmul_M64_N64_K64_llvm_level1-search,evolution,evolution_search,level1-search,matmul,matmul_tir,M64_N64_K64,262144,candidate,0,g000_c000_seed,,7.3512114796518455,correct,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_000/candidate_000_seed.py,,,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search,level_1_direct_schedule,,,,,,,,,,
matmul_tir,generated-schedule,level_1_direct_schedule,64,64,64,llvm,,False,False,,,,,1,3,,,,,,,,,,AttributeError,'Schedule' object has no attribute 'get_block',2026-05-23T06:39:56.749265+00:00,False,,,,,,,,,,,,,,,ckpt2_cpu_search_vs_baseline,checkpoint_2_cpu_search_vs_baseline,matmul_M64_N64_K64_llvm_level1-search,evolution,evolution_search,level1-search,matmul,matmul_tir,M64_N64_K64,262144,candidate,1,g001_c000,g000_c000_seed,-1000.0,AttributeError,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_000.py,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_000.prompt.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_000.response.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search,level_1_direct_schedule,,,,,,,,,,
matmul_tir,generated-schedule,level_1_direct_schedule,64,64,64,llvm,,False,False,,,,,1,3,,,,,,,,,,AttributeError,'Schedule' object has no attribute 'get_block',2026-05-23T06:39:56.772293+00:00,False,,,,,,,,,,,,,,,ckpt2_cpu_search_vs_baseline,checkpoint_2_cpu_search_vs_baseline,matmul_M64_N64_K64_llvm_level1-search,evolution,evolution_search,level1-search,matmul,matmul_tir,M64_N64_K64,262144,candidate,1,g001_c001,g000_c000_seed,-1000.0,AttributeError,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_001.py,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_001.prompt.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_001.response.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search,level_1_direct_schedule,,,,,,,,,,
matmul_tir,generated-schedule,level_1_direct_schedule,64,64,64,llvm,,False,False,,,,,1,3,,,,,,,,,,AttributeError,'Schedule' object has no attribute 'get_block',2026-05-23T06:39:56.791978+00:00,False,,,,,,,,,,,,,,,ckpt2_cpu_search_vs_baseline,checkpoint_2_cpu_search_vs_baseline,matmul_M64_N64_K64_llvm_level1-search,evolution,evolution_search,level1-search,matmul,matmul_tir,M64_N64_K64,262144,candidate,1,g001_c002,g000_c000_seed,-1000.0,AttributeError,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_002.py,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_002.prompt.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_002.response.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search,level_1_direct_schedule,,,,,,,,,,
matmul_tir,generated-schedule,level_1_direct_schedule,64,64,64,llvm,,False,False,,,,,1,3,,,,,,,,,,AttributeError,'Schedule' object has no attribute 'get_block',2026-05-23T06:39:56.811426+00:00,False,,,,,,,,,,,,,,,ckpt2_cpu_search_vs_baseline,checkpoint_2_cpu_search_vs_baseline,matmul_M64_N64_K64_llvm_level1-search,evolution,evolution_search,level1-search,matmul,matmul_tir,M64_N64_K64,262144,candidate,1,g001_c003,g000_c000_seed,-1000.0,AttributeError,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_003.py,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_003.prompt.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_001/candidate_003.response.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search,level_1_direct_schedule,,,,,,,,,,
matmul_tir,generated-schedule,level_1_direct_schedule,64,64,64,llvm,,False,False,,,,,1,3,,,,,,,,,,AttributeError,'Schedule' object has no attribute 'get_block',2026-05-23T06:40:08.275541+00:00,False,,,,,,,,,,,,,,,ckpt2_cpu_search_vs_baseline,checkpoint_2_cpu_search_vs_baseline,matmul_M64_N64_K64_llvm_level1-search,evolution,evolution_search,level1-search,matmul,matmul_tir,M64_N64_K64,262144,candidate,2,g002_c000,g001_c000,-1000.0,AttributeError,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_000.py,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_000.prompt.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_000.response.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search,level_1_direct_schedule,,,,,,,,,,
matmul_tir,generated-schedule,level_1_direct_schedule,64,64,64,llvm,,False,False,,,,,1,3,,,,,,,,,,AttributeError,'Schedule' object has no attribute 'get_block',2026-05-23T06:40:08.296864+00:00,False,,,,,,,,,,,,,,,ckpt2_cpu_search_vs_baseline,checkpoint_2_cpu_search_vs_baseline,matmul_M64_N64_K64_llvm_level1-search,evolution,evolution_search,level1-search,matmul,matmul_tir,M64_N64_K64,262144,candidate,2,g002_c001,g001_c001,-1000.0,AttributeError,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_001.py,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_001.prompt.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_001.response.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search,level_1_direct_schedule,,,,,,,,,,
matmul_tir,generated-schedule,level_1_direct_schedule,64,64,64,llvm,,False,False,,,,,1,3,,,,,,,,,,AttributeError,'Schedule' object has no attribute 'get_block',2026-05-23T06:40:08.316436+00:00,False,,,,,,,,,,,,,,,ckpt2_cpu_search_vs_baseline,checkpoint_2_cpu_search_vs_baseline,matmul_M64_N64_K64_llvm_level1-search,evolution,evolution_search,level1-search,matmul,matmul_tir,M64_N64_K64,262144,candidate,2,g002_c002,g001_c000,-1000.0,AttributeError,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_002.py,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_002.prompt.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_002.response.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search,level_1_direct_schedule,,,,,,,,,,
matmul_tir,generated-schedule,level_1_direct_schedule,64,64,64,llvm,,False,False,,,,,1,3,,,,,,,,,,AttributeError,'Schedule' object has no attribute 'get_block',2026-05-23T06:40:08.335677+00:00,False,,,,,,,,,,,,,,,ckpt2_cpu_search_vs_baseline,checkpoint_2_cpu_search_vs_baseline,matmul_M64_N64_K64_llvm_level1-search,evolution,evolution_search,level1-search,matmul,matmul_tir,M64_N64_K64,262144,candidate,2,g002_c003,g001_c001,-1000.0,AttributeError,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_003.py,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_003.prompt.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_002/candidate_003.response.txt,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search,level_1_direct_schedule,,,,,,,,,,
matmul_tir,generated-schedule,level_1_direct_schedule,64,64,64,llvm,cpu:0,True,True,5.7220458984375e-06,5.80748576339829e-07,0.22241619999999998,0.004456613059263729,3,10,0.0,0,,0,,,,,,,,2026-05-23T06:40:08.439946+00:00,False,,,,,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_000/candidate_000_seed.py,,,apply_schedule,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_000/candidate_000_seed.py,bf72eb75c332a9c73931977334b4b1feea3e591e0cf7aa4e29579283df8afe0f,,,,,ckpt2_cpu_search_vs_baseline,checkpoint_2_cpu_search_vs_baseline,matmul_M64_N64_K64_llvm_level1-search,benchmark_suite,final_benchmark,level1-search,matmul,matmul_tir,M64_N64_K64,262144,best_of_search,,,,,,,,,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search,,7.3512114796518455,correct,g000_c000_seed,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/gen_000/candidate_000_seed.py,34.55707973474637,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/history.json,results/evolution_runs/level1-search/matmul_M64_N64_K64_llvm_level1-search/best.json,9,8,1
matmul_tir,generated-search-space,level_2_evolved_search_space,64,64,64,llvm,cpu:0,True,True,5.7220458984375e-06,5.80748576339829e-07,0.07482133333333334,0.005071454119765739,1,3,7.894859273917973,8,,4,random,round-robin,0,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_000/work_dirs/g000_c000_seed,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_000/work_dirs/g000_c000_seed/scheduled_module.txt,,,2026-05-23T06:40:17.569489+00:00,False,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_000/work_dirs/g000_c000_seed/database_tuning_record.json,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_000/work_dirs/g000_c000_seed/database_workload.json,1,False,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_000/candidate_000_seed.py,"{""kind"":""llvm"",""tag"":"""",""keys"":[""cpu""],""num-cores"":128,""mcpu"":""generic""}",llvm,,,,generate_design_space,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_000/candidate_000_seed.py,bbe20a41fa6d59eb7d8d323fdf5cdea885647982bce13f2544e51c8ad2c8a80e,False,ckpt2_cpu_search_vs_baseline,checkpoint_2_cpu_search_vs_baseline,matmul_M64_N64_K64_llvm_level2-search,evolution,evolution_search,level2-search,matmul,matmul_tir,M64_N64_K64,262144,candidate,0,g000_c000_seed,,13.365172143417206,correct,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_000/candidate_000_seed.py,,,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search,level_2_evolved_search_space,,,,,,,,,,
matmul_tir,generated-search-space,level_2_evolved_search_space,64,64,64,llvm,cpu:0,True,True,5.7220458984375e-06,5.80748576339829e-07,0.06683433333333334,0.012903610976088135,1,3,8.713343495037407,8,,4,random,round-robin,0,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_001/work_dirs/g001_c000,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_001/work_dirs/g001_c000/scheduled_module.txt,,,2026-05-23T06:40:58.844259+00:00,False,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_001/work_dirs/g001_c000/database_tuning_record.json,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_001/work_dirs/g001_c000/database_workload.json,1,False,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_001/candidate_000.py,"{""kind"":""llvm"",""tag"":"""",""keys"":[""cpu""],""num-cores"":128,""mcpu"":""generic""}",llvm,,,,generate_design_space,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_001/candidate_000.py,28fd7ab8cfff8aa44b649b94f537015a7df85f58d63982d7878ba1845224322a,False,ckpt2_cpu_search_vs_baseline,checkpoint_2_cpu_search_vs_baseline,matmul_M64_N64_K64_llvm_level2-search,evolution,evolution_search,level2-search,matmul,matmul_tir,M64_N64_K64,262144,candidate,1,g001_c000,g000_c000_seed,14.962369640354506,correct,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_001/candidate_000.py,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_001/candidate_000.prompt.txt,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search/gen_001/candidate_000.response.txt,results/evolution_runs/level2-search/matmul_M64_N64_K64_llvm_level2-search,level_2_evolved_search_space,,,,,,,,,,
